"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","returned_value","examples","introduced_in","categories"
"25.7.1.3997","h3EdgeLengthM",0,0,"","","System","","","","","","",""
"25.7.1.3997","arrayRotateLeft",0,0,"","","System","Rotates an array to the left by the specified number of elements. Negative values of `n` are treated as rotating to the right by the absolute value of the rotation.","arrayRotateLeft(arr, n)","- `arr` — The array for which to rotate the elements.[`Array(T)`](/sql-reference/data-types/array). - `n` — Number of elements to rotate. [`(U)Int8/16/32/64`](/sql-reference/data-types/int-uint). ","An array rotated to the left by the specified number of elements [`Array(T)`](/sql-reference/data-types/array)","**Usage example**

```sql title=Query
SELECT arrayRotateLeft([1,2,3,4,5,6], 2) as res;
```

```response title=Response
[3,4,5,6,1,2]
```

**Negative value of n**

```sql title=Query
SELECT arrayRotateLeft([1,2,3,4,5,6], -2) as res;
```

```response title=Response
[5,6,1,2,3,4]
```

","23.8","Arrays"
"25.7.1.3997","changeMonth",0,0,"","","System","Changes the month component of a date or date time.","changeMonth(date_or_datetime, value);","- `date_or_datetime` — The value to change. [`Date`](/sql-reference/data-types/date) or [`Date32`](/sql-reference/data-types/date32) or [`DateTime`](/sql-reference/data-types/datetime) or [`DateTime64`](/sql-reference/data-types/datetime64)
- `value` — The new value. [`(U)Int*`](/sql-reference/data-types/int-uint)
","Returns a value of the same type as `date_or_datetime` with modified month component. [`Date`](/sql-reference/data-types/date) or [`Date32`](/sql-reference/data-types/date32) or [`DateTime`](/sql-reference/data-types/datetime) or [`DateTime64`](/sql-reference/data-types/datetime64)","**Usage example**

```sql title=Query
SELECT changeMonth('2024-01-01'::DateTime, 12)
```

```response title=Response
2024-12-01 00:00:00
```

","24.7","Dates and Times"
"25.7.1.3997","cutToFirstSignificantSubdomainWithWWWRFC",0,0,"","","System","Similar to `cutToFirstSignificantSubdomainWithWWW` but follows stricter rules to be compatible with RFC 3986 and less performant.","","","","","","URL"
"25.7.1.3997","intDiv",0,0,"","","System","
Performs an integer division of two values `x` by `y`. In other words it
computes the quotient rounded down to the next smallest integer.

The result has the same width as the dividend (the first parameter).

An exception is thrown when dividing by zero, when the quotient does not fit
in the range of the dividend, or when dividing a minimal negative number by minus one.
    ","intDiv(x, y)","- `x` — Left hand operand. - `y` — Right hand operand. ","Result of integer division of `x` and `y`","**Integer division of two floats**

```sql title=Query
SELECT intDiv(toFloat64(1), 0.001) AS res, toTypeName(res)
```

```response title=Response
┌──res─┬─toTypeName(intDiv(toFloat64(1), 0.001))─┐
│ 1000 │ Int64                                   │
└──────┴─────────────────────────────────────────┘
```

**Quotient does not fit in the range of the dividend**

```sql title=Query
SELECT
intDiv(1, 0.001) AS res,
toTypeName(res)
```

```response title=Response
Received exception from server (version 23.2.1):
Code: 153. DB::Exception: Received from localhost:9000. DB::Exception:
Cannot perform integer division, because it will produce infinite or too
large number: While processing intDiv(1, 0.001) AS res, toTypeName(res).
(ILLEGAL_DIVISION)
```

","1.1","Arithmetic"
"25.7.1.3997","dateTimeToSnowflake",0,0,"","","System","","","","","","",""
"25.7.1.3997","domain",0,0,"","","System","
Extracts the hostname from a URL.

The URL can be specified with or without a scheme.
If the argument can't be parsed as URL, the function returns an empty string.
        ","","","","**domain**

```sql title=Query
SELECT domain('svn+ssh://some.svn-hosting.com:80/repo/trunk')
```

```response title=Response

```

","","URL"
"25.7.1.3997","cutToFirstSignificantSubdomain",0,0,"","","System","Returns the part of the domain that includes top-level subdomains up to the ""first significant subdomain"" (see documentation of the `firstSignificantSubdomain`).","","","","**cutToFirstSignificantSubdomain1**

```sql title=Query
SELECT cutToFirstSignificantSubdomain('https://news.clickhouse.com.tr/')
```

```response title=Response

```

**cutToFirstSignificantSubdomain2**

```sql title=Query
SELECT cutToFirstSignificantSubdomain('www.tr')
```

```response title=Response

```

**cutToFirstSignificantSubdomain3**

```sql title=Query
SELECT cutToFirstSignificantSubdomain('tr')
```

```response title=Response

```

","","URL"
"25.7.1.3997","getMacro",0,0,"","","System","","","","","","",""
"25.7.1.3997","toYear",0,0,"","","System","
Returns the year component (AD) of a `Date` or `DateTime` value.
    ","toYear(datetime)","- `datetime` — Date or date with time to get the year from. [`Date`](/sql-reference/data-types/date) or [`Date32`](/sql-reference/data-types/date32) or [`DateTime`](/sql-reference/data-types/datetime) or [`DateTime64`](/sql-reference/data-types/datetime64)
","Returns the year of the given Date or DateTime [`UInt16`](/sql-reference/data-types/int-uint)","**Usage example**

```sql title=Query
SELECT toYear(toDateTime('2023-04-21 10:20:30'))
```

```response title=Response
┌─toYear(toDateTime('2023-04-21 10:20:30'))─┐
    │                                     2023  │
    └───────────────────────────────────────────┘
```

","1.1","Dates and Times"
"25.7.1.3997","log",0,1,"","","System","","","","","","",""
"25.7.1.3997","errorCodeToName",0,0,"","","System","","","","","","",""
"25.7.1.3997","toTimeOrNull",0,0,"","","System","","","","","","",""
"25.7.1.3997","h3GetDestinationIndexFromUnidirectionalEdge",0,0,"","","System","","","","","","",""
"25.7.1.3997","toDate32OrDefault",0,0,"","","System","","","","","","",""
"25.7.1.3997","addMinutes",0,0,"","","System","
Adds a specified number of minutes to a date, a date with time or a string-encoded date or date with time.
    ","addMinutes(datetime, num)","- `datetime` — Date or date with time to add specified number of minutes to. [`Date`](/sql-reference/data-types/date) or [`Date32`](/sql-reference/data-types/date32) or [`DateTime`](/sql-reference/data-types/datetime) or [`DateTime64`](/sql-reference/data-types/datetime64) or [`String`](/sql-reference/data-types/string)
- `num` — Number of minutes to add. [`(U)Int*`](/sql-reference/data-types/int-uint) or [`Float*`](/sql-reference/data-types/float)
","Returns `datetime` plus `num` minutes [`DateTime`](/sql-reference/data-types/datetime) or [`DateTime64(3)`](/sql-reference/data-types/datetime64)","**Add minutes to different date types**

```sql title=Query
WITH
    toDate('2024-01-01') AS date,
    toDateTime('2024-01-01 00:00:00') AS date_time,
    '2024-01-01 00:00:00' AS date_time_string
SELECT
    addMinutes(date, 20) AS add_minutes_with_date,
    addMinutes(date_time, 20) AS add_minutes_with_date_time,
    addMinutes(date_time_string, 20) AS add_minutes_with_date_time_string
```

```response title=Response
┌─add_minutes_with_date─┬─add_minutes_with_date_time─┬─add_minutes_with_date_time_string─┐
│   2024-01-01 00:20:00 │        2024-01-01 00:20:00 │           2024-01-01 00:20:00.000 │
└───────────────────────┴────────────────────────────┴───────────────────────────────────┘
```

**Using alternative INTERVAL syntax**

```sql title=Query
SELECT dateAdd('1998-06-16'::Date, INTERVAL 10 minute)
```

```response title=Response
┌─plus(CAST('1⋯Minute(10))─┐
│      1998-06-16 00:10:00 │
└──────────────────────────┘
```

","1.1","Dates and Times"
"25.7.1.3997","roundDuration",0,0,"","","System","","","","","","",""
"25.7.1.3997","URLPathHierarchy",0,0,"","","System","","","","","","",""
"25.7.1.3997","h3HexRing",0,0,"","","System","","","","","","",""
"25.7.1.3997","h3GetUnidirectionalEdgesFromHexagon",0,0,"","","System","","","","","","",""
"25.7.1.3997","simpleJSONExtractUInt",0,0,"","","System","Parses UInt64 from the value of the field named field_name. If this is a string field, it tries to parse a number from the beginning of the string. If the field does not exist, or it exists but does not contain a number, it returns 0.","simpleJSONExtractUInt(json, field_name)","- `json` — The JSON in which the field is searched for. [`String`](/sql-reference/data-types/string)
- `field_name` — The name of the field to search for. [`const String`](/sql-reference/data-types/string)
","It returns the number parsed from the field if the field exists and contains a number, 0 otherwise.","**simple**

```sql title=Query
CREATE TABLE jsons
(
    json String
)
ENGINE = Memory;

INSERT INTO jsons VALUES ('{""foo"":""4e3""}');
INSERT INTO jsons VALUES ('{""foo"":3.4}');
INSERT INTO jsons VALUES ('{""foo"":5}');
INSERT INTO jsons VALUES ('{""foo"":""not1number""}');
INSERT INTO jsons VALUES ('{""baz"":2}');

SELECT simpleJSONExtractUInt(json, 'foo') FROM jsons ORDER BY json;
```

```response title=Response
0
4
0
3
5
```

","","JSON"
"25.7.1.3997","getSettingOrDefault",0,0,"","","System","
Returns the current value of a custom setting or returns the default value specified in the 2nd argument if the custom setting is not set in the current profile.
","getSettingOrDefault('custom_setting', default_value)","- `custom_setting` — The setting name. [`String`](/sql-reference/data-types/string)
- `default_value` — Value to return if custom_setting is not set. Value may be of any data type or Null. ","The setting's current value or the default_value if setting is not set.","**getSettingOrDefault**

```sql title=Query
SELECT getSettingOrDefault('custom_undef1', 'my_value');
```

```response title=Response
my_value
```

**getSettingOrDefault**

```sql title=Query
SELECT getSettingOrDefault('custom_undef1', 100);
```

```response title=Response
100
```

**getSettingOrDefault**

```sql title=Query
SELECT getSettingOrDefault('custom_undef1', NULL);
```

```response title=Response
NULL
```

","","Other"
"25.7.1.3997","ngramMinHashArgCaseInsensitive",0,0,"","","System","","","","","","",""
"25.7.1.3997","ngramMinHashUTF8",0,0,"","","System","","","","","","",""
"25.7.1.3997","compareSubstrings",0,0,"","","System","
                This function compares parts of two strings directly, without the need to copy the parts of the string into new columns.
                ","compareSubstrings(str1, str2, str1_off, str2_off, num_bytes)","- `string1` — Required. The string to compare. - `string2` — Required. The string to compare. - `string1_offset` — Positive number. The starting position (zero-based index) in `str1` from which the comparison begins. - `string2_offset` — Positive number. The starting position (zero-based index) in `str2` from which the comparison begins. - `num_bytes` — The number of bytes to compare in both strings, starting from their respective offsets. ","-1 if the substring from str1 is lexicographically smaller than the substring from str2, 0 if the substrings are equal, 1 if the substring from str1 is lexicographically greater than the substring from str2.","**typical**

```sql title=Query
SELECT compareSubstrings('123', '123', 0, 0, 3)
```

```response title=Response
┌─compareSubtr⋯', 0, 0, 3)─┐
             1. │                        0 │
                └──────────────────────────┘
```

","","String"
"25.7.1.3997","plus",0,0,"","","System","
Calculates the sum of two values `x` and `y`. Alias: `x + y` (operator).
It is possible to add an integer and a date or date with time. The former
operation increments the number of days in the date, the latter operation
increments the number of seconds in the date with time.
    ","plus(x, y)","- `x` — Left hand operand. - `y` — Right hand operand. ","Returns the sum of x and y","**Adding two numbers**

```sql title=Query
SELECT plus(5,5)
```

```response title=Response
10
```

**Adding an integer and a date**

```sql title=Query
SELECT plus(toDate('2025-01-01'),5)
```

```response title=Response
2025-01-06
```

","1.1","Arithmetic"
"25.7.1.3997","readWKTMultiPolygon",0,0,"","","System","","","","","","",""
"25.7.1.3997","subtractYears",0,0,"","","System","
Subtracts a specified number of years from a date, a date with time or a string-encoded date or date with time.
    ","subtractYears(datetime, num)","- `datetime` — Date or date with time to subtract specified number of years from. [`Date`](/sql-reference/data-types/date) or [`Date32`](/sql-reference/data-types/date32) or [`DateTime`](/sql-reference/data-types/datetime) or [`DateTime64`](/sql-reference/data-types/datetime64) or [`String`](/sql-reference/data-types/string)
- `num` — Number of years to subtract. [`(U)Int*`](/sql-reference/data-types/int-uint) or [`Float*`](/sql-reference/data-types/float)
","Returns `datetime` minus `num` years [`Date`](/sql-reference/data-types/date) or [`Date32`](/sql-reference/data-types/date32) or [`DateTime`](/sql-reference/data-types/datetime) or [`DateTime64`](/sql-reference/data-types/datetime64)","**Subtract years from different date types**

```sql title=Query
WITH
    toDate('2024-01-01') AS date,
    toDateTime('2024-01-01 00:00:00') AS date_time,
    '2024-01-01 00:00:00' AS date_time_string
SELECT
    subtractYears(date, 1) AS subtract_years_with_date,
    subtractYears(date_time, 1) AS subtract_years_with_date_time,
    subtractYears(date_time_string, 1) AS subtract_years_with_date_time_string
```

```response title=Response
┌─subtract_years_with_date─┬─subtract_years_with_date_time─┬─subtract_years_with_date_time_string─┐
│               2023-01-01 │           2023-01-01 00:00:00 │              2023-01-01 00:00:00.000 │
└──────────────────────────┴───────────────────────────────┴──────────────────────────────────────┘
```

**Using alternative INTERVAL syntax**

```sql title=Query
SELECT dateSub('1998-06-16'::Date, INTERVAL 10 year)
```

```response title=Response
┌─minus(CAST('⋯alYear(10))─┐
│               1988-06-16 │
└──────────────────────────┘
```

","1.1","Dates and Times"
"25.7.1.3997","detectLanguageMixed",0,0,"","","System","","","","","","",""
"25.7.1.3997","acosh",0,0,"","","System","","","","","","",""
"25.7.1.3997","arrayPushBack",0,0,"","","System","Adds one item to the end of the array.","arrayPushBack(arr, x)","- `arr` — The array for which to add value `x` to the end of. [`Array(T)`](/sql-reference/data-types/array)
- `x` — 
- Single value to add to the end of the array. [`Array(T)`](/sql-reference/data-types/array).

:::note
- Only numbers can be added to an array with numbers, and only strings can be added to an array of strings.
- When adding numbers, ClickHouse automatically sets the type of `x` for the data type of the array.
- Can be `NULL`. The function adds a `NULL` element to an array, and the type of array elements converts to `Nullable`.

For more information about the types of data in ClickHouse, see [Data types](/sql-reference/data-types).
:::
     ","Returns an array identical to `arr` but with an additional value `x` at the end of the array [`Array(T)`](/sql-reference/data-types/array)","**Usage example**

```sql title=Query
SELECT arrayPushBack(['a'], 'b') AS res;
```

```response title=Response
['a','b']
```

","1.1","Arrays"
"25.7.1.3997","domainWithoutWWW",0,0,"","","System","
Extracts the hostname from a URL, removing the leading ""www."" if present.

The URL can be specified with or without a scheme.
If the argument can't be parsed as URL, the function returns an empty string.
        ","","","","**domainWithoutWWW**

```sql title=Query
SELECT domainWithoutWWW('https://www.clickhouse.com')
```

```response title=Response

```

","","URL"
"25.7.1.3997","numericIndexedVectorPointwiseLessEqual",0,0,"","","System","Performs pointwise comparison between a NumericIndexedVector and either another NumericIndexedVector or a numeric constant. The result is a NumericIndexedVector containing the indices where the first vector’s value is less than or equal to the second vector’s value, with all corresponding value set to 1.","numericIndexedVectorPointwiseLessEqual(numericIndexedVector, numericIndexedVector | numeric)","- `numericIndexedVector` — A NumericIndexedVector object. - `numeric` — A numeric constant ","NumericIndexedVector object.","****

```sql title=Query
with
    numericIndexedVectorBuild(mapFromArrays([1, 2, 3], arrayMap(x -> toFloat64(x), [10, 20, 30]))) as vec1,
    numericIndexedVectorBuild(mapFromArrays([2, 3, 4], arrayMap(x -> toFloat64(x), [20, 40, 30]))) as vec2
SELECT
    numericIndexedVectorToMap(numericIndexedVectorPointwiseLessEqual(vec1, vec2)) AS res1,
    numericIndexedVectorToMap(numericIndexedVectorPointwiseLessEqual(vec1, 20)) AS res2;
```

```response title=Response
┌─res1──────────┬─res2──────┐
│ {2:1,3:1,4:1} │ {1:1,2:1} │
└───────────────┴───────────┘
```

","25.7","Arithmetic"
"25.7.1.3997","hasSubsequenceCaseInsensitive",0,1,"","","System","","","","","","",""
"25.7.1.3997","ngramSearchUTF8",0,0,"","","System","","","","","","",""
"25.7.1.3997","JSONExtractBool",0,0,"","","System","","","","","","",""
"25.7.1.3997","tupleHammingDistance",0,0,"","","System","","","","","","",""
"25.7.1.3997","readWKBMultiPolygon",0,0,"","","System","
        Parses a Well-Known Binary (WKB) representation of a MultiPolygon geometry and returns it in the internal ClickHouse format.
        ","readWKBMultiPolygon(wkt_string)","- `wkb_string` — The input WKB string representing a MultiPolygon geometry. [`String`](/sql-reference/data-types/string)
","The function returns a ClickHouse internal representation of the MultiPolygon geometry.","**first call**

```sql title=Query
SELECT readWKBMultiPolygon(unhex('0106000000020000000103000000020000000500000000000000000000400000000000000000000000000000244000000000000000000000000000002440000000000000244000000000000000000000000000002440000000000000004000000000000000000500000000000000000010400000000000001040000000000000144000000000000010400000000000001440000000000000144000000000000010400000000000001440000000000000104000000000000010400103000000010000000400000000000000000024c000000000000024c000000000000024c000000000000022c000000000000022c0000000000000244000000000000024c000000000000024c0'));
```

```response title=Response
┌─readWKBMultiPolygon(unhex'01060000000200000001030000000200000005000000000000000000004000000000000000000000000000002440...'))─┐
        │ [[[(2,0),(10,0),(10,10),(0,10),(2,0)],[(4,4),(5,4),(5,5),(4,5),(4,4)]],[[(-10,-10),(-10,-9),(-9,10),(-10,-10)]]]             │
        └──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘
```

","25.5","Geo"
"25.7.1.3997","h3ExactEdgeLengthRads",0,0,"","","System","","","","","","",""
"25.7.1.3997","dictGetDateTime",0,0,"","","System","
Retrieves values from a dictionary.

Accepts 3 parameters:
-- name of the dictionary;
-- name of the column of the dictionary or tuple of column names;
-- key value - expression returning dictionary key-type value or tuple-type value - depending on the dictionary configuration;

Returned value: value of the dictionary attribute parsed in the DateTime if key is found, otherwise <null_value> element specified in the dictionary configuration.

Throws an exception if cannot parse the value of the attribute or the value does not match the attribute data type.
","","","","","","Dictionary"
"25.7.1.3997","h3ToGeoBoundary",0,0,"","","System","","","","","","",""
"25.7.1.3997","searchAny",0,0,"","","System","Searches the needle tokens in the generated tokens from the text by a given tokenizer. Returns true if any needle tokens exists in the text, otherwise false.","","","","","25.7","String Search"
"25.7.1.3997","arrayShiftRight",0,0,"","","System","
Shifts an array to the right by the specified number of elements.
New elements are filled with the provided argument or the default value of the array element type.
If the number of elements is negative, the array is shifted to the left.
    ","arrayShiftRight(arr, n[, default])","- `arr` — The array for which to shift the elements. [`Array(T)`](/sql-reference/data-types/array)
- `n` — Number of elements to shift. [`(U)Int8/16/32/64`](/sql-reference/data-types/int-uint)
- `default` — Optional. Default value for new elements. ","An array shifted to the right by the specified number of elements [`Array(T)`](/sql-reference/data-types/array)","**Usage example**

```sql title=Query
SELECT arrayShiftRight([1, 2, 3, 4, 5, 6], 2) as res;
```

```response title=Response
[0, 0, 1, 2, 3, 4]
```

**Negative value of n**

```sql title=Query
SELECT arrayShiftRight([1, 2, 3, 4, 5, 6], -2) as res;
```

```response title=Response
[3, 4, 5, 6, 0, 0]
```

**Using a default value**

```sql title=Query
SELECT arrayShiftRight([1, 2, 3, 4, 5, 6], 2, 42) as res;
```

```response title=Response
[42, 42, 1, 2, 3, 4]
```

","23.8","Arrays"
"25.7.1.3997","h3ToString",0,0,"","","System","","","","","","",""
"25.7.1.3997","numericIndexedVectorToMap",0,0,"","","System","Converts a NumericIndexedVector to a map.","numericIndexedVectorToMap(numericIndexedVector)","- `numericIndexedVector` — A NumericIndexedVector object. ","Map(IndexType, ValueType)","****

```sql title=Query
SELECT numericIndexedVectorToMap(numericIndexedVectorBuild(mapFromArrays([1, 2, 3], [10, 20, 30]))) AS res;
```

```response title=Response
┌─res──────────────┐
│ {1:10,2:20,3:30} │
└──────────────────┘
```

","25.7","Arithmetic"
"25.7.1.3997","arrayRotateRight",0,0,"","","System","Rotates an array to the right by the specified number of elements. Negative values of `n` are treated as rotating to the left by the absolute value of the rotation.","arrayRotateRight(arr, n)","- `arr` — The array for which to rotate the elements.[`Array(T)`](/sql-reference/data-types/array). - `n` — Number of elements to rotate. [`(U)Int8/16/32/64`](/sql-reference/data-types/int-uint). ","An array rotated to the right by the specified number of elements [`Array(T)`](/sql-reference/data-types/array)","**Usage example**

```sql title=Query
SELECT arrayRotateRight([1,2,3,4,5,6], 2) as res;
```

```response title=Response
[5,6,1,2,3,4]
```

**Negative value of n**

```sql title=Query
SELECT arrayRotateRight([1,2,3,4,5,6], -2) as res;
```

```response title=Response
[3,4,5,6,1,2]
```

","23.8","Arrays"
"25.7.1.3997","hasSubsequence",0,1,"","","System","","","","","","",""
"25.7.1.3997","JSON_VALUE",0,0,"","","System","","","","","","",""
"25.7.1.3997","JSONExtract",0,0,"","","System","","","","","","",""
"25.7.1.3997","tumbleStart",0,0,"","","System","","","","","","",""
"25.7.1.3997","bitShiftRight",0,0,"","","System","
Shifts the binary representation of a value to the right by a specified number of bit positions.

A `FixedString` or a `String` is treated as a single multibyte value.

Bits of a `FixedString` value are lost as they are shifted out.
On the contrary, a `String` value is extended with additional bytes, so no bits are lost.
","bitShiftRight(a, N)","- `a` — A value to shift. [`(U)Int*`](/sql-reference/data-types/int-uint) or [`String`](/sql-reference/data-types/string) or [`FixedString`](/sql-reference/data-types/fixedstring)
- `N` — The number of positions to shift. [`UInt8/16/32/64`](/sql-reference/data-types/int-uint)
","Returns the shifted value with type equal to that of `a`.","**Usage example with binary encoding**

```sql title=Query
SELECT 101 AS a, bin(a), bitShiftRight(a, 2) AS a_shifted, bin(a_shifted);
```

```response title=Response
┌───a─┬─bin(101)─┬─a_shifted─┬─bin(bitShiftRight(101, 2))─┐
│ 101 │ 01100101 │        25 │ 00011001                   │
└─────┴──────────┴───────────┴────────────────────────────┘
```

**Usage example with hexadecimal encoding**

```sql title=Query
SELECT 'abc' AS a, hex(a), bitShiftLeft(a, 4) AS a_shifted, hex(a_shifted);
```

```response title=Response
┌─a───┬─hex('abc')─┬─a_shifted─┬─hex(bitShiftRight('abc', 12))─┐
│ abc │ 616263     │           │ 0616                          │
└─────┴────────────┴───────────┴───────────────────────────────┘
```

**Usage example with Fixed String encoding**

```sql title=Query
SELECT toFixedString('abc', 3) AS a, hex(a), bitShiftRight(a, 12) AS a_shifted, hex(a_shifted);
```

```response title=Response
┌─a───┬─hex(toFixedString('abc', 3))─┬─a_shifted─┬─hex(bitShiftRight(toFixedString('abc', 3), 12))─┐
│ abc │ 616263                       │           │ 000616                                          │
└─────┴──────────────────────────────┴───────────┴─────────────────────────────────────────────────┘
```

","1.1","Bit"
"25.7.1.3997","today",0,0,"","","System","","","","","","",""
"25.7.1.3997","tryBase58Decode",0,0,"","","System","","","","","","",""
"25.7.1.3997","geohashesInBox",0,0,"","","System","","","","","","",""
"25.7.1.3997","hasSubsequenceUTF8",0,1,"","","System","","","","","","",""
"25.7.1.3997","rightPadUTF8",0,0,"","","System","","","","","","",""
"25.7.1.3997","rightPad",0,0,"","","System","","","","","","",""
"25.7.1.3997","aes_encrypt_mysql",0,0,"","","System","","","","","","",""
"25.7.1.3997","hasTokenOrNull",0,0,"","","System","Performs lookup of needle in haystack using tokenbf_v1 index. Returns null if needle is ill-formed.","","","","","","String Search"
"25.7.1.3997","dictGetUUIDOrDefault",0,0,"","","System","
Retrieves values from a dictionary.

Accepts 4 parameters:
-- name of the dictionary;
-- name of the column of the dictionary or tuple of column names;
-- key value - expression returning dictionary key-type value or tuple-type value - depending on the dictionary configuration;
-- default values returned if the dictionary does not contain a row with the key value;

Returned value: value of the dictionary attribute parsed in the UUID if key is found, otherwise default value.

Throws an exception if cannot parse the value of the attribute or the value does not match the attribute data type.
","","","","","","Dictionary"
"25.7.1.3997","hasToken",0,0,"","","System","Performs lookup of needle in haystack using tokenbf_v1 index.","","","","","","String Search"
"25.7.1.3997","tan",0,1,"","","System","","","","","","",""
"25.7.1.3997","idnaEncode",0,0,"","","System","
Computes an ASCII representation of an Internationalized Domain Name. Throws an exception in case of error.","idnaEncode(str)","- `str` — Input string ","Returns an ASCII-encoded domain name [`String`](/sql-reference/data-types/string)","**simple**

```sql title=Query
SELECT idnaEncode('straße.münchen.de') AS ascii;
```

```response title=Response
┌─ascii───────────────────────────┐
│ xn--strae-oqa.xn--mnchen-3ya.de │
└─────────────────────────────────┘
```

","","Encoding"
"25.7.1.3997","substring",0,1,"","","System","","","","","","",""
"25.7.1.3997","regionHierarchy",0,0,"","","System","","","","","","",""
"25.7.1.3997","toDateTime64OrNull",0,0,"","","System","","","","","","",""
"25.7.1.3997","polygonsWithinCartesian",0,0,"","","System","","","","","","",""
"25.7.1.3997","materialize",0,0,"","","System","","","","","","",""
"25.7.1.3997","toDecimalString",0,1,"","","System","
Returns string representation of a number. First argument is the number of any numeric type,
second argument is the desired number of digits in fractional part. Returns String.

        ","","","","**toDecimalString**

```sql title=Query
SELECT toDecimalString(2.1456,2)
```

```response title=Response

```

","","Type Conversion"
"25.7.1.3997","idnaDecode",0,0,"","","System","
Computes the Unicode representation of ASCII-encoded Internationalized Domain Name.","idnaDecode(str)","- `str` — Input string ","Returns a unicode-encoded domain name. [`String`](/sql-reference/data-types/string)","**simple**

```sql title=Query
SELECT idnaDecode('xn--strae-oqa.xn--mnchen-3ya.de') AS unicode;
```

```response title=Response
┌─unicode───────────┐
│ straße.münchen.de │
└───────────────────┘
```

","","Encoding"
"25.7.1.3997","readWKTMultiLineString",0,0,"","","System","
Parses a Well-Known Text (WKT) representation of a MultiLineString geometry and returns it in the internal ClickHouse format.
","readWKTMultiLineString(wkt_string)","- `wkt_string` — The input WKT string representing a MultiLineString geometry. [`String`](/sql-reference/data-types/string)
","The function returns a ClickHouse internal representation of the multilinestring geometry.","**first call**

```sql title=Query
SELECT readWKTMultiLineString('MULTILINESTRING ((1 1, 2 2, 3 3), (4 4, 5 5, 6 6))');
```

```response title=Response
┌─readWKTMultiLineString('MULTILINESTRING ((1 1, 2 2, 3 3), (4 4, 5 5, 6 6))')─┐
│ [[(1,1),(2,2),(3,3)],[(4,4),(5,5),(6,6)]]                                    │
└──────────────────────────────────────────────────────────────────────────────┘
```

**second call**

```sql title=Query
SELECT toTypeName(readWKTLineString('MULTILINESTRING ((1 1, 2 2, 3 3, 1 1))'));
```

```response title=Response
┌─toTypeName(readWKTLineString('MULTILINESTRING ((1 1, 2 2, 3 3, 1 1))'))─┐
│ MultiLineString                                                         │
└─────────────────────────────────────────────────────────────────────────┘
```

","","Geo"
"25.7.1.3997","ignore",0,0,"","","System","","","","","","",""
"25.7.1.3997","h3GetUnidirectionalEdgeBoundary",0,0,"","","System","","","","","","",""
"25.7.1.3997","globalNullInIgnoreSet",0,0,"","","System","","","","","","",""
"25.7.1.3997","fromDaysSinceYearZero32",0,0,"","","System","","","","","","",""
"25.7.1.3997","globalNotInIgnoreSet",0,0,"","","System","","","","","","",""
"25.7.1.3997","splitByChar",0,0,"","","System","","","","","","",""
"25.7.1.3997","toRelativeDayNum",0,0,"","","System","
Converts a date or date with time to the number of days elapsed since a certain fixed point in the past.
The exact point in time is an implementation detail, and therefore this function is not intended to be used standalone.
The main purpose of the function is to calculate the difference in days between two dates or dates with time, e.g., `toRelativeDayNum(dt1) - toRelativeDayNum(dt2)`.
    ","toRelativeDayNum(date)","- `date` — Date or date with time. [`Date`](/sql-reference/data-types/date) or [`DateTime`](/sql-reference/data-types/datetime) or [`DateTime64`](/sql-reference/data-types/datetime64)
","Returns the number of days from a fixed reference point in the past. [`UInt32`](/sql-reference/data-types/int-uint)","**Get relative day numbers**

```sql title=Query
SELECT toRelativeDayNum(toDate('2023-04-01')) - toRelativeDayNum(toDate('2023-01-01'))
```

```response title=Response
┌─minus(toRela⋯3-01-01')))─┐
│                       90 │
└──────────────────────────┘
```

","1.1","Dates and Times"
"25.7.1.3997","notInIgnoreSet",0,0,"","","System","","","","","","",""
"25.7.1.3997","globalInIgnoreSet",0,0,"","","System","","","","","","",""
"25.7.1.3997","arrayConcat",0,0,"","","System","Combines arrays passed as arguments.","arrayConcat(arr1 [, arr2, ... , arrN])","- `arr1 [, arr2, ... , arrN]` — N number of arrays to concatenate. [`Array(T)`](/sql-reference/data-types/array)
","Returns a single combined array from the provided array arguments. [`Array(T)`](/sql-reference/data-types/array)","**Usage example**

```sql title=Query
SELECT arrayConcat([1, 2], [3, 4], [5, 6]) AS res
```

```response title=Response
[1, 2, 3, 4, 5, 6]
```

","1.1","Arrays"
"25.7.1.3997","globalNotNullIn",0,0,"","","System","","","","","","",""
"25.7.1.3997","sqrt",0,1,"","","System","","","","","","",""
"25.7.1.3997","notNullIn",0,0,"","","System","","","","","","",""
"25.7.1.3997","globalNullIn",0,0,"","","System","","","","","","",""
"25.7.1.3997","nullIn",0,0,"","","System","","","","","","",""
"25.7.1.3997","dictGetHierarchy",0,0,"","","System","
Creates an array, containing all the parents of a key in the hierarchical dictionary.
Accepts 2 parameters: name of the dictionary, key value - expression returning a UInt64-type value.
Returned value: parents for the key, type of Array(UInt64)
","","","","","","Dictionary"
"25.7.1.3997","globalIn",0,0,"","","System","","","","","","",""
"25.7.1.3997","indexHint",0,0,"","","System","","","","","","",""
"25.7.1.3997","toDateTime32",0,0,"","","System","","","","","","",""
